line_id,invoice_id,product_id,quantity,unit_price,discount_pct,discount_amount,extended_amount,line_total,unit_standard_cost,line_cost,gross_margin
64183,439-20221016-000037,32,2,10.0,0.0,0.0,20.0,20.0,2.68,5.36,14.64
64184,439-20221108-000038,32,3,10.0,0.0,0.0,30.0,30.0,2.68,8.04,21.96
64185,439-20221108-000038,42,1,16.5,0.0,0.0,16.5,16.5,4.58,4.58,11.92
64186,439-20221108-000038,32,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
64187,439-20221126-000039,18,3,19.0,0.3,17.1,57.0,39.9,5.47,16.41,23.49
64188,439-20221128-000040,36,1,23.0,0.3,6.9,23.0,16.1,6.76,6.76,9.34
64189,439-20221128-000040,18,2,19.0,0.3,11.4,38.0,26.6,5.47,10.94,15.66
64190,439-20221206-000041,34,2,40.5,0.0,0.0,81.0,81.0,10.89,21.78,59.22
64191,439-20221208-000042,13,1,24.5,0.0,0.0,24.5,24.5,6.79,6.79,17.71
64192,439-20221208-000042,15,1,26.0,0.0,0.0,26.0,26.0,7.62,7.62,18.38
64193,440-20210408-000001,7,1,233.0,0.0,0.0,233.0,233.0,104.91,104.91,128.09
64194,440-20210408-000001,42,2,16.0,0.0,0.0,32.0,32.0,4.58,9.16,22.84
64195,440-20210408-000001,17,1,9.5,0.0,0.0,9.5,9.5,2.87,2.87,6.63
64196,440-20210517-000002,97,1,757.0,0.0,0.0,757.0,757.0,338.37,338.37,418.63
64197,440-20210517-000002,74,1,64.5,0.0,0.0,64.5,64.5,18.76,18.76,45.74
64198,440-20210530-000003,36,2,22.0,0.0,0.0,44.0,44.0,6.76,13.52,30.48
64199,440-20210530-000003,72,3,14.5,0.0,0.0,43.5,43.5,4.26,12.78,30.72
64200,440-20210613-000004,45,2,19.5,0.0,0.0,39.0,39.0,5.86,11.72,27.28
64201,440-20210613-000004,65,1,167.5,0.0,0.0,167.5,167.5,68.84,68.84,98.66
64202,440-20210627-000005,68,2,34.5,0.198,13.66,69.0,55.34,10.32,20.64,34.7
64203,440-20210711-000006,27,3,36.5,0.0,0.0,109.5,109.5,11.13,33.39,76.11
64204,440-20210711-000006,37,3,35.0,0.0,0.0,105.0,105.0,10.06,30.18,74.82
64205,440-20210721-000007,17,2,9.5,0.0,0.0,19.0,19.0,2.87,5.74,13.26
64206,440-20210725-000008,94,2,25.0,0.0,0.0,50.0,50.0,7.19,14.38,35.62
64207,440-20210725-000008,18,1,18.0,0.0,0.0,18.0,18.0,5.47,5.47,12.53
64208,440-20210812-000009,7,1,235.0,0.0,0.0,235.0,235.0,104.91,104.91,130.09
64209,440-20210812-000009,37,1,35.0,0.0,0.0,35.0,35.0,10.06,10.06,24.94
64210,440-20210812-000009,32,3,9.5,0.0,0.0,28.5,28.5,2.68,8.04,20.46
64211,440-20210812-000009,10,1,14.5,0.0,0.0,14.5,14.5,4.22,4.22,10.28
64212,440-20210812-000009,47,1,51.0,0.0,0.0,51.0,51.0,18.58,18.58,32.42
64213,440-20210820-000010,1,1,73.5,0.0,0.0,73.5,73.5,22.3,22.3,51.2
64214,440-20210820-000010,95,1,69.0,0.0,0.0,69.0,69.0,20.66,20.66,48.34
64215,440-20210820-000010,19,6,15.5,0.0,0.0,93.0,93.0,4.54,27.24,65.76
64216,440-20210905-000011,54,2,67.5,0.0976,13.18,135.0,121.82,19.49,38.98,82.84
64217,440-20210905-000011,45,4,19.5,0.0976,7.61,78.0,70.39,5.86,23.44,46.95
64218,440-20210905-000011,3,1,35.0,0.0976,3.42,35.0,31.58,9.91,9.91,21.67
64219,440-20210905-000011,68,2,34.5,0.0976,6.73,69.0,62.27,10.32,20.64,41.63
64220,440-20210905-000011,82,4,39.0,0.0976,15.23,156.0,140.77,11.05,44.2,96.57
64221,440-20210905-000011,38,1,31.5,0.0976,3.07,31.5,28.43,11.44,11.44,16.99
64222,440-20210910-000012,67,1,10.0,0.0976,0.98,10.0,9.02,3.12,3.12,5.9
64223,440-20210918-000013,73,2,9.5,0.0,0.0,19.0,19.0,2.73,5.46,13.54
64224,440-20210918-000013,87,1,24.0,0.0,0.0,24.0,24.0,7.17,7.17,16.83
64225,440-20210918-000013,54,4,67.5,0.0,0.0,270.0,270.0,19.49,77.96,192.04
64226,440-20210919-000014,16,2,23.5,0.0,0.0,47.0,47.0,6.83,13.66,33.34
64227,440-20210919-000014,6,1,18.0,0.0,0.0,18.0,18.0,5.06,5.06,12.94
64228,440-20210919-000014,49,2,27.5,0.0,0.0,55.0,55.0,7.86,15.72,39.28
64229,440-20210919-000014,33,3,9.5,0.0,0.0,28.5,28.5,2.68,8.04,20.46
64230,440-20210930-000015,90,1,21.5,0.0,0.0,21.5,21.5,6.01,6.01,15.49
64231,440-20211125-000016,33,1,10.0,0.3,3.0,10.0,7.0,2.68,2.68,4.32
64232,440-20211125-000016,76,1,37.5,0.3,11.25,37.5,26.25,10.59,10.59,15.66
64233,440-20211125-000016,90,1,21.5,0.3,6.45,21.5,15.05,6.01,6.01,9.04
64234,440-20211125-000016,90,2,21.5,0.3,12.9,43.0,30.1,6.01,12.02,18.08
64235,440-20211125-000016,88,1,50.5,0.3,15.15,50.5,35.35,18.99,18.99,16.36
64236,440-20211129-000017,64,1,11.5,0.3,3.45,11.5,8.05,3.2,3.2,4.85
64237,440-20211129-000017,87,2,24.0,0.3,14.4,48.0,33.6,7.17,14.34,19.26
64238,440-20211129-000017,30,1,24.0,0.3,7.2,24.0,16.8,6.81,6.81,9.99
64239,440-20211129-000017,65,1,170.0,0.3,51.0,170.0,119.0,68.84,68.84,50.16
64240,440-20211223-000018,89,2,75.0,0.0,0.0,150.0,150.0,22.14,44.28,105.72
64241,440-20211223-000018,73,1,10.0,0.0,0.0,10.0,10.0,2.73,2.73,7.27
64242,440-20211223-000018,16,1,24.0,0.0,0.0,24.0,24.0,6.83,6.83,17.17
64243,440-20220101-000019,37,3,35.5,0.0,0.0,106.5,106.5,10.06,30.18,76.32
64244,440-20220216-000020,79,1,12.0,0.0,0.0,12.0,12.0,3.52,3.52,8.48
64245,440-20220216-000020,96,3,34.0,0.0,0.0,102.0,102.0,9.34,28.02,73.98
64246,440-20220216-000020,25,1,82.5,0.0,0.0,82.5,82.5,23.17,23.17,59.33
64247,440-20220509-000021,45,1,20.0,0.0,0.0,20.0,20.0,5.86,5.86,14.14
64248,440-20220509-000021,78,3,17.5,0.0,0.0,52.5,52.5,5.3,15.9,36.6
64249,440-20220509-000021,79,4,12.0,0.0,0.0,48.0,48.0,3.52,14.08,33.92
64250,440-20220509-000021,2,1,9.0,0.0,0.0,9.0,9.0,2.62,2.62,6.38
64251,440-20220514-000022,75,2,9.5,0.0,0.0,19.0,19.0,2.58,5.16,13.84
64252,440-20220514-000022,83,1,16.5,0.0,0.0,16.5,16.5,4.66,4.66,11.84
64253,440-20220524-000023,25,3,83.5,0.0,0.0,250.5,250.5,23.17,69.51,180.99
64254,440-20220524-000024,34,4,40.0,0.0,0.0,160.0,160.0,10.89,43.56,116.44
64255,440-20220529-000025,79,2,12.5,0.0,0.0,25.0,25.0,3.52,7.04,17.96
64256,440-20220530-000026,3,1,35.5,0.0,0.0,35.5,35.5,9.91,9.91,25.59
64257,440-20220612-000027,86,1,16.5,0.1934,3.19,16.5,13.31,4.87,4.87,8.44
64258,440-20220612-000027,33,1,10.0,0.1934,1.93,10.0,8.07,2.68,2.68,5.39
64259,440-20220612-000027,18,3,18.5,0.1934,10.73,55.5,44.77,5.47,16.41,28.36
64260,440-20220612-000027,88,1,51.0,0.1934,9.86,51.0,41.14,18.99,18.99,22.15
64261,440-20220617-000028,23,2,17.5,0.1934,6.77,35.0,28.23,5.32,10.64,17.59
64262,440-20220617-000028,68,1,35.5,0.1934,6.87,35.5,28.63,10.32,10.32,18.31
64263,440-20220622-000029,66,2,18.5,0.1934,7.16,37.0,29.84,5.27,10.54,19.3
64264,440-20220704-000030,7,1,241.5,0.0,0.0,241.5,241.5,104.91,104.91,136.59
64265,440-20220704-000030,48,1,77.0,0.0,0.0,77.0,77.0,20.8,20.8,56.2
64266,440-20220704-000030,1,1,75.0,0.0,0.0,75.0,75.0,22.3,22.3,52.7
64267,440-20220926-000031,35,2,65.0,0.0,0.0,130.0,130.0,18.52,37.04,92.96
64268,440-20221026-000032,93,1,23.0,0.0,0.0,23.0,23.0,6.36,6.36,16.64
64269,440-20221026-000032,16,6,24.5,0.0,0.0,147.0,147.0,6.83,40.98,106.02
64270,440-20221026-000032,76,2,38.5,0.0,0.0,77.0,77.0,10.59,21.18,55.82
64271,440-20221026-000032,47,1,52.5,0.0,0.0,52.5,52.5,18.58,18.58,33.92
64272,440-20221030-000033,58,1,24.5,0.0,0.0,24.5,24.5,6.51,6.51,17.99
64273,440-20221030-000033,22,1,28.5,0.0,0.0,28.5,28.5,7.72,7.72,20.78
64274,440-20221030-000033,59,1,63.0,0.0,0.0,63.0,63.0,22.78,22.78,40.22
64275,440-20221109-000034,18,1,19.0,0.0,0.0,19.0,19.0,5.47,5.47,13.53
64276,440-20221109-000034,37,1,36.5,0.0,0.0,36.5,36.5,10.06,10.06,26.44
64277,440-20221129-000035,30,1,25.0,0.3,7.5,25.0,17.5,6.81,6.81,10.69
64278,440-20221129-000035,54,4,70.0,0.3,84.0,280.0,196.0,19.49,77.96,118.04
64279,440-20221129-000035,82,1,40.5,0.3,12.15,40.5,28.35,11.05,11.05,17.3
64280,440-20221214-000036,44,2,21.5,0.0,0.0,43.0,43.0,6.35,12.7,30.3
64281,440-20221214-000036,36,2,23.0,0.0,0.0,46.0,46.0,6.76,13.52,32.48
64282,440-20221214-000036,24,1,11.0,0.0,0.0,11.0,11.0,3.03,3.03,7.97
64283,440-20221214-000036,38,1,33.0,0.0,0.0,33.0,33.0,11.44,11.44,21.56
64284,440-20221220-000037,72,4,15.0,0.0,0.0,60.0,60.0,4.26,17.04,42.96
64285,440-20221220-000037,41,1,36.0,0.0,0.0,36.0,36.0,10.2,10.2,25.8
64286,440-20221220-000037,21,1,9.5,0.0,0.0,9.5,9.5,2.56,2.56,6.94
64287,440-20221220-000037,50,2,69.5,0.0,0.0,139.0,139.0,19.99,39.98,99.02
64288,440-20221225-000038,16,2,24.5,0.0,0.0,49.0,49.0,6.83,13.66,35.34
64289,440-20221225-000038,1,1,76.0,0.0,0.0,76.0,76.0,22.3,22.3,53.7
64290,440-20230212-000039,84,6,38.5,0.0,0.0,231.0,231.0,10.75,64.5,166.5
64291,440-20230212-000039,88,1,52.0,0.0,0.0,52.0,52.0,18.99,18.99,33.01
64292,440-20230226-000040,54,1,70.5,0.0,0.0,70.5,70.5,19.49,19.49,51.01
64293,440-20230226-000040,8,1,39.0,0.0,0.0,39.0,39.0,11.22,11.22,27.78
64294,440-20230309-000041,1,1,76.5,0.0,0.0,76.5,76.5,22.3,22.3,54.2
64295,440-20230328-000042,67,2,10.5,0.145,3.04,21.0,17.96,3.12,6.24,11.72
64296,440-20230406-000043,83,3,17.0,0.0,0.0,51.0,51.0,4.66,13.98,37.02
64297,440-20230414-000044,87,1,25.0,0.0,0.0,25.0,25.0,7.17,7.17,17.83
64298,440-20230414-000044,33,2,10.0,0.0,0.0,20.0,20.0,2.68,5.36,14.64
64299,440-20230509-000045,41,1,36.5,0.0,0.0,36.5,36.5,10.2,10.2,26.3
64300,440-20230518-000046,87,1,25.5,0.0,0.0,25.5,25.5,7.17,7.17,18.33
64301,440-20230530-000047,55,2,10.0,0.0,0.0,20.0,20.0,2.68,5.36,14.64
64302,440-20230530-000047,10,1,15.5,0.0,0.0,15.5,15.5,4.22,4.22,11.28
64303,440-20230530-000047,62,4,22.5,0.0,0.0,90.0,90.0,6.38,25.52,64.48
64304,440-20230530-000048,16,2,25.0,0.0,0.0,50.0,50.0,6.83,13.66,36.34
64305,440-20230530-000048,2,2,9.5,0.0,0.0,19.0,19.0,2.62,5.24,13.76
64306,440-20230530-000048,23,1,18.0,0.0,0.0,18.0,18.0,5.32,5.32,12.68
64307,440-20230605-000049,2,2,9.5,0.0,0.0,19.0,19.0,2.62,5.24,13.76
64308,440-20230613-000050,79,1,12.5,0.0,0.0,12.5,12.5,3.52,3.52,8.98
64309,440-20230613-000050,77,1,12.0,0.0,0.0,12.0,12.0,3.3,3.3,8.7
64310,440-20230629-000051,93,4,23.5,0.0,0.0,94.0,94.0,6.36,25.44,68.56
64311,440-20230629-000051,33,3,10.5,0.0,0.0,31.5,31.5,2.68,8.04,23.46
64312,440-20230629-000051,24,1,11.5,0.0,0.0,11.5,11.5,3.03,3.03,8.47
64313,440-20230709-000052,30,1,25.5,0.0,0.0,25.5,25.5,6.81,6.81,18.69
64314,440-20230709-000052,68,1,36.5,0.0,0.0,36.5,36.5,10.32,10.32,26.18
64315,440-20230709-000052,54,1,71.0,0.0,0.0,71.0,71.0,19.49,19.49,51.51
64316,440-20230717-000053,62,2,22.5,0.0,0.0,45.0,45.0,6.38,12.76,32.24
64317,440-20230717-000053,76,2,39.0,0.0,0.0,78.0,78.0,10.59,21.18,56.82
64318,440-20230717-000053,34,2,41.5,0.0,0.0,83.0,83.0,10.89,21.78,61.22
64319,440-20230717-000054,84,1,39.0,0.0,0.0,39.0,39.0,10.75,10.75,28.25
64320,440-20230717-000054,65,1,178.5,0.0,0.0,178.5,178.5,68.84,68.84,109.66
64321,440-20230802-000055,94,3,26.5,0.0,0.0,79.5,79.5,7.19,21.57,57.93
64322,440-20230802-000055,81,1,16.5,0.0,0.0,16.5,16.5,4.49,4.49,12.01
64323,440-20230802-000055,33,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
64324,440-20230802-000055,14,1,25.0,0.0,0.0,25.0,25.0,7.18,7.18,17.82
64325,440-20230802-000055,72,1,15.5,0.0,0.0,15.5,15.5,4.26,4.26,11.24
64326,440-20230809-000056,16,6,25.0,0.0,0.0,150.0,150.0,6.83,40.98,109.02
64327,440-20230809-000056,78,1,18.0,0.0,0.0,18.0,18.0,5.3,5.3,12.7
64328,440-20230809-000056,20,1,79.0,0.0,0.0,79.0,79.0,22.52,22.52,56.48
64329,440-20230819-000057,66,2,19.0,0.0,0.0,38.0,38.0,5.27,10.54,27.46
64330,440-20230819-000057,1,3,77.5,0.0,0.0,232.5,232.5,22.3,66.9,165.6
64331,440-20230821-000058,50,3,70.5,0.0,0.0,211.5,211.5,19.99,59.97,151.53
64332,440-20230821-000058,77,2,12.5,0.0,0.0,25.0,25.0,3.3,6.6,18.4
64333,440-20230827-000059,89,4,79.0,0.0,0.0,316.0,316.0,22.14,88.56,227.44
64334,440-20230827-000059,46,1,20.5,0.0,0.0,20.5,20.5,5.86,5.86,14.64
64335,440-20230827-000059,54,1,71.5,0.0,0.0,71.5,71.5,19.49,19.49,52.01
64336,440-20230910-000060,74,3,69.0,0.0,0.0,207.0,207.0,18.76,56.28,150.72
64337,440-20230910-000060,22,1,29.0,0.0,0.0,29.0,29.0,7.72,7.72,21.28
64338,440-20230910-000060,34,1,41.5,0.0,0.0,41.5,41.5,10.89,10.89,30.61
64339,440-20230910-000060,30,6,25.5,0.0,0.0,153.0,153.0,6.81,40.86,112.14
64340,440-20230916-000061,67,1,10.5,0.0,0.0,10.5,10.5,3.12,3.12,7.38
64341,440-20230916-000062,29,1,72.5,0.0,0.0,72.5,72.5,20.75,20.75,51.75
64342,440-20230916-000062,94,2,26.5,0.0,0.0,53.0,53.0,7.19,14.38,38.62
64343,440-20230916-000062,82,1,41.5,0.0,0.0,41.5,41.5,11.05,11.05,30.45
64344,440-20231001-000063,15,2,27.0,0.0,0.0,54.0,54.0,7.62,15.24,38.76
64345,440-20231002-000064,64,1,12.0,0.0,0.0,12.0,12.0,3.2,3.2,8.8
64346,440-20231031-000065,77,2,12.5,0.0,0.0,25.0,25.0,3.3,6.6,18.4
64347,440-20231031-000065,72,1,15.5,0.0,0.0,15.5,15.5,4.26,4.26,11.24
64348,440-20231106-000066,67,2,10.5,0.0,0.0,21.0,21.0,3.12,6.24,14.76
64349,440-20231106-000066,22,2,29.5,0.0,0.0,59.0,59.0,7.72,15.44,43.56
64350,440-20231111-000067,68,2,37.0,0.0,0.0,74.0,74.0,10.32,20.64,53.36
64351,440-20231111-000067,41,1,37.0,0.0,0.0,37.0,37.0,10.2,10.2,26.8
64352,440-20231125-000068,40,2,340.0,0.3,204.0,680.0,476.0,96.32,192.64,283.36
64353,440-20231125-000068,63,1,11.0,0.3,3.3,11.0,7.7,2.85,2.85,4.85
64354,440-20231125-000068,17,3,10.0,0.3,9.0,30.0,21.0,2.87,8.61,12.39
64355,440-20231209-000069,25,1,87.5,0.0,0.0,87.5,87.5,23.17,23.17,64.33
64356,440-20231222-000070,72,3,15.5,0.0,0.0,46.5,46.5,4.26,12.78,33.72
64357,440-20231222-000070,33,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
64358,440-20231222-000070,24,1,11.5,0.0,0.0,11.5,11.5,3.03,3.03,8.47
64359,440-20231222-000071,90,1,23.0,0.0,0.0,23.0,23.0,6.01,6.01,16.99
64360,440-20231222-000071,25,1,87.5,0.0,0.0,87.5,87.5,23.17,23.17,64.33
64361,440-20231222-000071,45,1,21.0,0.0,0.0,21.0,21.0,5.86,5.86,15.14
64362,440-20231222-000071,5,1,11.5,0.0,0.0,11.5,11.5,3.12,3.12,8.38
64363,440-20231226-000072,31,3,20.5,0.2,12.3,61.5,49.2,5.63,16.89,32.31
64364,440-20231226-000072,73,1,10.5,0.2,2.1,10.5,8.4,2.73,2.73,5.67
64365,440-20231231-000073,73,2,10.5,0.2,4.2,21.0,16.8,2.73,5.46,11.34
64366,440-20231231-000073,81,1,17.0,0.2,3.4,17.0,13.6,4.49,4.49,9.11
64367,440-20231231-000073,57,1,63.5,0.2,12.7,63.5,50.8,17.82,17.82,32.98
64368,440-20240224-000074,94,1,27.0,0.0,0.0,27.0,27.0,7.19,7.19,19.81
64369,440-20240224-000074,39,1,74.0,0.0,0.0,74.0,74.0,19.6,19.6,54.4
64370,440-20240224-000074,42,2,17.5,0.0,0.0,35.0,35.0,4.58,9.16,25.84
64371,440-20240228-000075,48,2,80.5,0.0,0.0,161.0,161.0,20.8,41.6,119.4
64372,440-20240228-000075,45,1,21.0,0.0,0.0,21.0,21.0,5.86,5.86,15.14
64373,440-20240305-000076,39,3,74.0,0.0,0.0,222.0,222.0,19.6,58.8,163.2
64374,440-20240315-000077,93,4,24.0,0.0,0.0,96.0,96.0,6.36,25.44,70.56
64375,440-20240315-000077,8,1,40.5,0.0,0.0,40.5,40.5,11.22,11.22,29.28
64376,440-20240315-000077,79,2,13.0,0.0,0.0,26.0,26.0,3.52,7.04,18.96
64377,440-20240331-000078,71,3,36.5,0.1665,18.23,109.5,91.27,9.9,29.7,61.57
64378,440-20240331-000078,63,1,11.0,0.1665,1.83,11.0,9.17,2.85,2.85,6.32
64379,440-20240520-000079,53,1,10.5,0.0,0.0,10.5,10.5,2.82,2.82,7.68
64380,440-20240520-000079,8,6,40.5,0.0,0.0,243.0,243.0,11.22,67.32,175.68
64381,440-20240520-000079,37,3,38.0,0.0,0.0,114.0,114.0,10.06,30.18,83.82
64382,440-20240520-000079,14,3,26.0,0.0,0.0,78.0,78.0,7.18,21.54,56.46
64383,440-20240520-000079,18,4,20.0,0.0,0.0,80.0,80.0,5.47,21.88,58.12
64384,440-20240523-000080,96,1,36.5,0.0,0.0,36.5,36.5,9.34,9.34,27.16
64385,440-20240523-000080,18,1,20.0,0.0,0.0,20.0,20.0,5.47,5.47,14.53
64386,440-20240523-000080,58,1,25.5,0.0,0.0,25.5,25.5,6.51,6.51,18.99
64387,440-20240611-000081,81,1,17.0,0.1927,3.28,17.0,13.72,4.49,4.49,9.23
64388,440-20240611-000081,10,1,16.0,0.1927,3.08,16.0,12.92,4.22,4.22,8.7
64389,440-20240611-000081,66,1,19.5,0.1927,3.76,19.5,15.74,5.27,5.27,10.47
64390,440-20240611-000081,6,1,19.5,0.1927,3.76,19.5,15.74,5.06,5.06,10.68
64391,440-20240611-000081,65,1,183.0,0.1927,35.26,183.0,147.74,68.84,68.84,78.9
64392,440-20240622-000082,95,1,75.0,0.0,0.0,75.0,75.0,20.66,20.66,54.34
64393,440-20240622-000082,42,1,17.5,0.0,0.0,17.5,17.5,4.58,4.58,12.92
64394,440-20240622-000082,73,4,10.5,0.0,0.0,42.0,42.0,2.73,10.92,31.08
64395,440-20240622-000082,68,2,37.5,0.0,0.0,75.0,75.0,10.32,20.64,54.36
64396,440-20240622-000082,80,2,37.0,0.0,0.0,74.0,74.0,9.46,18.92,55.08
64397,440-20240622-000082,47,1,55.5,0.0,0.0,55.5,55.5,18.58,18.58,36.92
64398,440-20240624-000083,7,1,256.0,0.0,0.0,256.0,256.0,104.91,104.91,151.09
64399,440-20240624-000083,33,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
64400,440-20240624-000083,49,1,30.0,0.0,0.0,30.0,30.0,7.86,7.86,22.14
64401,440-20240626-000084,8,1,40.5,0.0,0.0,40.5,40.5,11.22,11.22,29.28
64402,440-20240626-000084,27,1,40.0,0.0,0.0,40.0,40.0,11.13,11.13,28.87
64403,440-20240626-000084,29,1,74.0,0.0,0.0,74.0,74.0,20.75,20.75,53.25
64404,440-20240626-000084,59,1,66.0,0.0,0.0,66.0,66.0,22.78,22.78,43.22
64405,440-20240629-000085,2,2,9.5,0.0,0.0,19.0,19.0,2.62,5.24,13.76
64406,440-20240710-000086,16,3,25.5,0.0,0.0,76.5,76.5,6.83,20.49,56.01
64407,440-20240728-000087,62,2,23.5,0.0,0.0,47.0,47.0,6.38,12.76,34.24
64408,440-20240903-000088,73,1,10.5,0.0,0.0,10.5,10.5,2.73,2.73,7.77
64409,440-20240912-000089,34,1,43.0,0.0951,4.09,43.0,38.91,10.89,10.89,28.02
64410,440-20240923-000090,46,6,21.0,0.0,0.0,126.0,126.0,5.86,35.16,90.84
64411,440-20240923-000090,46,1,21.0,0.0,0.0,21.0,21.0,5.86,5.86,15.14
64412,440-20240923-000090,59,1,66.5,0.0,0.0,66.5,66.5,22.78,22.78,43.72
64413,440-20241013-000091,75,1,10.0,0.0,0.0,10.0,10.0,2.58,2.58,7.42
64414,440-20241013-000091,57,2,65.0,0.0,0.0,130.0,130.0,17.82,35.64,94.36
64415,440-20241013-000091,25,1,89.5,0.0,0.0,89.5,89.5,23.17,23.17,66.33
64416,440-20241013-000092,34,4,43.0,0.0,0.0,172.0,172.0,10.89,43.56,128.44
64417,440-20241013-000092,44,1,23.0,0.0,0.0,23.0,23.0,6.35,6.35,16.65
64418,440-20241017-000093,11,1,21.0,0.0,0.0,21.0,21.0,5.38,5.38,15.62
64419,440-20241103-000094,8,4,41.0,0.0,0.0,164.0,164.0,11.22,44.88,119.12
64420,440-20241103-000094,30,1,26.5,0.0,0.0,26.5,26.5,6.81,6.81,19.69
64421,440-20241103-000094,8,2,41.0,0.0,0.0,82.0,82.0,11.22,22.44,59.56
64422,440-20241112-000095,42,1,17.5,0.0,0.0,17.5,17.5,4.58,4.58,12.92
64423,440-20241112-000095,57,2,65.0,0.0,0.0,130.0,130.0,17.82,35.64,94.36
64424,440-20241201-R000095,57,-2,65.0,0.0,-0.0,-130.0,-130.0,17.82,-35.64,-94.36
64425,440-20241114-000096,87,2,26.5,0.0,0.0,53.0,53.0,7.17,14.34,38.66
64426,440-20241114-000096,10,1,16.0,0.0,0.0,16.0,16.0,4.22,4.22,11.78
64427,440-20241114-000096,78,4,19.0,0.0,0.0,76.0,76.0,5.3,21.2,54.8
64428,440-20241114-000096,65,1,185.5,0.0,0.0,185.5,185.5,68.84,68.84,116.66
64429,440-20241115-000097,42,1,17.5,0.0,0.0,17.5,17.5,4.58,4.58,12.92
64430,440-20241115-000097,17,1,10.5,0.0,0.0,10.5,10.5,2.87,2.87,7.63
64431,440-20241115-000097,5,2,12.0,0.0,0.0,24.0,24.0,3.12,6.24,17.76
64432,440-20241115-000097,68,1,38.0,0.0,0.0,38.0,38.0,10.32,10.32,27.68
64433,440-20241115-000097,59,1,67.0,0.0,0.0,67.0,67.0,22.78,22.78,44.22
64434,440-20241123-000098,5,1,12.0,0.3,3.6,12.0,8.4,3.12,3.12,5.28
64435,440-20241214-R000098,5,-1,12.0,0.3,-3.6,-12.0,-8.4,3.12,-3.12,-5.28
64436,440-20241127-000099,17,3,10.5,0.3,9.45,31.5,22.05,2.87,8.61,13.44
64437,440-20241127-000099,75,3,10.0,0.3,9.0,30.0,21.0,2.58,7.74,13.26
64438,440-20241127-000099,5,2,12.0,0.3,7.2,24.0,16.8,3.12,6.24,10.56
64439,440-20241203-R000099,17,-3,10.5,0.3,-9.45,-31.5,-22.05,2.87,-8.61,-13.44
64440,440-20241203-R000099,75,-3,10.0,0.3,-9.0,-30.0,-21.0,2.58,-7.74,-13.26
64441,440-20241129-000100,1,1,80.5,0.3,24.15,80.5,56.35,22.3,22.3,34.05
64442,440-20241207-000101,40,3,350.5,0.0,0.0,1051.5,1051.5,96.32,288.96,762.54
64443,440-20241207-000101,49,2,30.5,0.0,0.0,61.0,61.0,7.86,15.72,45.28
64444,440-20241207-000101,46,1,21.5,0.0,0.0,21.5,21.5,5.86,5.86,15.64
64445,440-20241208-000102,46,1,21.5,0.0,0.0,21.5,21.5,5.86,5.86,15.64
64446,440-20241208-000102,42,1,18.0,0.0,0.0,18.0,18.0,4.58,4.58,13.42
64447,440-20241220-000103,39,2,75.5,0.0,0.0,151.0,151.0,19.6,39.2,111.8
64448,440-20241220-000103,22,1,30.5,0.0,0.0,30.5,30.5,7.72,7.72,22.78
64449,440-20241220-000103,72,4,16.0,0.0,0.0,64.0,64.0,4.26,17.04,46.96
64450,440-20241222-000104,8,3,41.5,0.0,0.0,124.5,124.5,11.22,33.66,90.84
64451,440-20241222-000104,38,1,35.0,0.0,0.0,35.0,35.0,11.44,11.44,23.56
64452,440-20241224-000105,49,1,30.5,0.0,0.0,30.5,30.5,7.86,7.86,22.64
64453,440-20241224-000105,22,1,30.5,0.0,0.0,30.5,30.5,7.72,7.72,22.78
64454,440-20241224-000105,75,2,10.0,0.0,0.0,20.0,20.0,2.58,5.16,14.84
64455,440-20250109-000106,42,1,18.0,0.0,0.0,18.0,18.0,4.58,4.58,13.42
64456,440-20250109-000106,59,1,67.0,0.0,0.0,67.0,67.0,22.78,22.78,44.22
64457,440-20250127-000107,10,1,16.0,0.2148,3.44,16.0,12.56,4.22,4.22,8.34
64458,440-20250127-000107,50,1,73.5,0.2148,15.79,73.5,57.71,19.99,19.99,37.72
64459,440-20250127-000107,53,1,10.5,0.2148,2.26,10.5,8.24,2.82,2.82,5.42
64460,440-20250128-000108,72,3,16.0,0.2148,10.31,48.0,37.69,4.26,12.78,24.91
64461,440-20250212-000109,87,2,26.5,0.0,0.0,53.0,53.0,7.17,14.34,38.66
64462,440-20250225-000110,27,1,40.5,0.0,0.0,40.5,40.5,11.13,11.13,29.37
64463,440-20250225-000110,31,1,21.0,0.0,0.0,21.0,21.0,5.63,5.63,15.37
64464,440-20250225-000110,72,1,16.0,0.0,0.0,16.0,16.0,4.26,4.26,11.74
64465,440-20250225-000110,32,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
64466,440-20250225-000110,59,1,67.5,0.0,0.0,67.5,67.5,22.78,22.78,44.72
64467,440-20250225-000110,52,1,133.5,0.0,0.0,133.5,133.5,50.21,50.21,83.29
64468,440-20250308-000111,5,1,12.0,0.0,0.0,12.0,12.0,3.12,3.12,8.88
64469,440-20250308-000111,88,1,55.5,0.0,0.0,55.5,55.5,18.99,18.99,36.51
64470,440-20250311-000112,42,1,18.0,0.0,0.0,18.0,18.0,4.58,4.58,13.42
64471,440-20250311-000112,68,2,38.5,0.0,0.0,77.0,77.0,10.32,20.64,56.36
