invoice_id,customer_id,store_id,order_date,ship_date,due_date,subtotal,discount_total,tax_amount,freight,grand_total,vat_rate,currency,payment_method,promotion_id,is_return,reference_invoice_id,n_lines
204-20210911-000033,204,107,2021-09-11,2021-09-14,2021-10-14,9.5,0.0,0.83,5.0,15.33,0.0875,USD,Card,,0,,1
204-20210912-000034,204,103,2021-09-12,2021-09-14,2021-10-14,99.5,0.0,8.71,0.0,108.21,0.0875,USD,Card,,0,,3
204-20211022-000035,204,104,2021-10-22,2021-10-25,2021-11-24,67.0,0.0,5.86,0.0,72.86,0.0875,USD,Card,,0,,1
204-20211023-000036,204,103,2021-10-23,2021-10-26,2021-11-25,196.5,0.0,17.19,0.0,213.69,0.0875,USD,PayPal,,0,,1
204-20211102-000037,204,108,2021-11-02,2021-11-04,2021-12-04,91.5,0.0,8.01,0.0,99.51,0.0875,USD,COD,,0,,2
204-20211117-000038,204,105,2021-11-17,2021-11-19,2021-12-19,18.5,0.0,1.62,5.0,25.12,0.0875,USD,ApplePay,,0,,1
204-20211218-000039,204,103,2021-12-18,2021-12-20,2022-01-19,39.5,0.0,3.46,5.0,47.96,0.0875,USD,Card,,0,,1
204-20211220-000040,204,101,2021-12-20,2021-12-23,2022-01-22,65.5,0.0,5.73,0.0,71.23,0.0875,USD,Card,,0,,1
204-20220127-000041,204,108,2022-01-27,2022-01-30,2022-03-01,19.0,4.08,1.31,5.0,21.23,0.0875,USD,ApplePay,P-US-20220119-ENDOF,0,,1
204-20220216-000042,204,103,2022-02-16,2022-02-16,2022-03-18,144.5,0.0,12.64,0.0,157.14,0.0875,USD,Card,,0,,3
204-20220216-000043,204,101,2022-02-16,2022-02-17,2022-03-19,89.0,0.0,7.79,0.0,96.79,0.0875,USD,Card,,0,,2
204-20220219-000044,204,101,2022-02-19,2022-02-19,2022-03-21,63.5,0.0,5.56,0.0,69.06,0.0875,USD,PayPal,,0,,2
204-20220303-000045,204,103,2022-03-03,2022-03-06,2022-04-05,97.0,0.0,8.49,0.0,105.49,0.0875,USD,Card,,0,,2
204-20220305-000046,204,102,2022-03-05,2022-03-07,2022-04-06,82.0,0.0,7.17,0.0,89.17,0.0875,USD,COD,,0,,2
205-20190908-000001,205,106,2019-09-08,2019-09-10,2019-10-10,676.0,0.0,59.15,0.0,735.15,0.0875,USD,Card,,0,,2
205-20190925-000002,205,108,2019-09-25,2019-09-25,2019-10-25,18.0,0.0,1.57,5.0,24.57,0.0875,USD,PayPal,,0,,1
205-20191018-000003,205,105,2019-10-18,2019-10-21,2019-11-20,222.0,0.0,19.42,0.0,241.42,0.0875,USD,Card,,0,,1
205-20191020-000004,205,104,2019-10-20,2019-10-22,2019-11-21,61.5,0.0,5.38,0.0,66.88,0.0875,USD,Card,,0,,1
205-20191102-000005,205,108,2019-11-02,2019-11-05,2019-12-05,74.0,0.0,6.47,0.0,80.47,0.0875,USD,Card,,0,,1
205-20191111-000006,205,101,2019-11-11,2019-11-12,2019-12-12,175.0,0.0,15.31,0.0,190.31,0.0875,USD,PayPal,,0,,2
205-20191115-000007,205,108,2019-11-15,2019-11-16,2019-12-16,42.0,0.0,3.67,5.0,50.67,0.0875,USD,ApplePay,,0,,1
205-20191128-000008,205,103,2019-11-28,2019-11-30,2019-12-30,33.0,9.9,2.02,5.0,30.12,0.0875,USD,Card,P-US-20191123-BLACK,0,,1
205-20191201-000009,205,102,2019-12-01,2019-12-03,2020-01-02,134.0,0.0,11.72,0.0,145.72,0.0875,USD,Cash,,0,,2
205-20191206-000010,205,103,2019-12-06,2019-12-09,2020-01-08,45.0,0.0,3.94,5.0,53.94,0.0875,USD,Cash,,0,,2
205-20191212-000011,205,102,2019-12-12,2019-12-15,2020-01-14,18.0,0.0,1.57,5.0,24.57,0.0875,USD,Transfer,,0,,1
205-20191221-000012,205,106,2019-12-21,2019-12-21,2020-01-20,63.5,0.0,5.56,0.0,69.06,0.0875,USD,COD,,0,,1
206-20190819-000001,206,106,2019-08-19,2019-08-22,2019-09-21,682.5,0.0,59.72,0.0,742.22,0.0875,USD,Card,,0,,2
206-20190909-000002,206,107,2019-09-09,2019-09-11,2019-10-11,9.0,0.0,0.79,5.0,14.79,0.0875,USD,Card,,0,,1
206-20191005-000003,206,104,2019-10-05,2019-10-07,2019-11-06,189.0,0.0,16.54,0.0,205.54,0.0875,USD,ApplePay,,0,,1
206-20191016-000004,206,107,2019-10-16,2019-10-19,2019-11-18,60.0,0.0,5.25,0.0,65.25,0.0875,USD,Card,,0,,2
206-20191111-000005,206,103,2019-11-11,2019-11-13,2019-12-13,61.0,0.0,5.34,0.0,66.34,0.0875,USD,Card,,0,,2
206-20191114-000006,206,101,2019-11-14,2019-11-15,2019-12-15,27.0,0.0,2.36,5.0,34.36,0.0875,USD,Card,,0,,1
206-20191117-000007,206,106,2019-11-17,2019-11-17,2019-12-17,53.5,0.0,4.68,0.0,58.18,0.0875,USD,ApplePay,,0,,2
206-20191217-R000007,206,106,2019-12-17,2019-12-17,2019-12-17,-37.0,0.0,-3.24,-0.0,-40.24,0.0875,USD,ApplePay,,1,206-20191117-000007,1
206-20191229-000008,206,105,2019-12-29,2019-12-31,2020-01-30,136.5,27.3,9.55,0.0,118.75,0.0875,USD,Transfer,P-US-20191226-BOXING,0,,2
206-20200128-000009,206,107,2020-01-28,2020-01-28,2020-02-27,63.5,0.0,5.56,0.0,69.06,0.0875,USD,Card,,0,,1
206-20200216-000010,206,106,2020-02-16,2020-02-18,2020-03-19,9.0,0.0,0.79,5.0,14.79,0.0875,USD,PayPal,,0,,1
206-20200226-000011,206,107,2020-02-26,2020-02-26,2020-03-27,9.0,0.0,0.79,5.0,14.79,0.0875,USD,Card,,0,,1
206-20200502-000012,206,102,2020-05-02,2020-05-02,2020-06-01,307.0,0.0,26.86,0.0,333.86,0.0875,USD,Card,,0,,3
206-20200616-000013,206,101,2020-06-16,2020-06-16,2020-07-16,9.5,1.88,0.67,5.0,13.29,0.0875,USD,Card,P-US-20200614-SUMMER,0,,1
206-20200617-000014,206,105,2020-06-17,2020-06-19,2020-07-19,69.0,13.66,4.84,0.0,60.18,0.0875,USD,PayPal,P-US-20200614-SUMMER,0,,1
206-20200812-000015,206,101,2020-08-12,2020-08-12,2020-09-11,129.0,0.0,11.29,0.0,140.29,0.0875,USD,Cash,,0,,1
206-20200827-000016,206,106,2020-08-27,2020-08-29,2020-09-28,64.5,0.0,5.64,0.0,70.14,0.0875,USD,PayPal,,0,,1
206-20201023-000017,206,102,2020-10-23,2020-10-24,2020-11-23,18.0,0.0,1.57,5.0,24.57,0.0875,USD,PayPal,,0,,1
206-20201201-000018,206,101,2020-12-01,2020-12-04,2021-01-03,40.0,0.0,3.5,5.0,48.5,0.0875,USD,ApplePay,,0,,2
206-20201208-000019,206,103,2020-12-08,2020-12-10,2021-01-09,154.0,0.0,13.47,0.0,167.47,0.0875,USD,Transfer,,0,,1
206-20210226-000020,206,103,2021-02-26,2021-03-01,2021-03-31,10.0,0.0,0.88,5.0,15.88,0.0875,USD,PayPal,,0,,1
206-20210606-000021,206,107,2021-06-06,2021-06-09,2021-07-09,16.0,0.0,1.4,5.0,22.4,0.0875,USD,Card,,0,,1
206-20210726-000022,206,106,2021-07-26,2021-07-29,2021-08-28,82.0,0.0,7.17,0.0,89.17,0.0875,USD,Card,,0,,2
206-20210916-000023,206,102,2021-09-16,2021-09-17,2021-10-17,18.5,1.98,1.45,5.0,22.97,0.0875,USD,Card,P-US-20210914-BACKT,0,,1
206-20211004-000024,206,108,2021-10-04,2021-10-05,2021-11-04,47.0,0.0,4.11,5.0,56.11,0.0875,USD,PayPal,,0,,1
206-20211216-000025,206,106,2021-12-16,2021-12-19,2022-01-18,65.5,0.0,5.73,0.0,71.23,0.0875,USD,Card,,0,,1
206-20220719-000026,206,108,2022-07-19,2022-07-21,2022-08-20,545.5,0.0,47.73,0.0,593.23,0.0875,USD,Card,,0,,2
207-20200217-000001,207,101,2020-02-17,2020-02-18,2020-03-19,734.0,0.0,64.22,0.0,798.22,0.0875,USD,Card,,0,,2
208-20190829-000001,208,104,2019-08-29,2019-08-31,2019-09-30,867.0,0.0,75.86,0.0,942.86,0.0875,USD,Card,,0,,3
208-20190912-000002,208,108,2019-09-12,2019-09-12,2019-10-12,88.5,8.42,7.01,0.0,87.09,0.0875,USD,Card,P-US-20190910-BACKT,0,,2
208-20191221-000003,208,104,2019-12-21,2019-12-23,2020-01-22,176.0,0.0,15.4,0.0,191.4,0.0875,USD,Card,,0,,2
209-20190818-000001,209,103,2019-08-18,2019-08-20,2019-09-19,222.0,0.0,19.42,0.0,241.42,0.0875,USD,Cash,,0,,1
210-20190908-000001,210,101,2019-09-08,2019-09-09,2019-10-09,802.0,0.0,70.17,0.0,872.17,0.0875,USD,Card,,0,,3
210-20191118-000002,210,106,2019-11-18,2019-11-18,2019-12-18,659.5,0.0,57.71,0.0,717.21,0.0875,USD,Card,,0,,4
210-20191209-000003,210,106,2019-12-09,2019-12-09,2020-01-08,100.0,0.0,8.75,0.0,108.75,0.0875,USD,PayPal,,0,,3
210-20200220-000004,210,101,2020-02-20,2020-02-23,2020-03-24,19.0,0.0,1.66,5.0,25.66,0.0875,USD,ApplePay,,0,,1
210-20200510-000005,210,103,2020-05-10,2020-05-13,2020-06-12,17.5,0.0,1.53,5.0,24.03,0.0875,USD,Card,,0,,1
210-20200516-000006,210,107,2020-05-16,2020-05-19,2020-06-18,83.0,0.0,7.26,0.0,90.26,0.0875,USD,Card,,0,,4
210-20200613-000007,210,103,2020-06-13,2020-06-15,2020-07-15,20.5,0.0,1.79,5.0,27.29,0.0875,USD,Card,,0,,1
210-20200615-000008,210,102,2020-06-15,2020-06-17,2020-07-17,82.5,16.33,5.79,0.0,71.96,0.0875,USD,Cash,P-US-20200614-SUMMER,0,,2
210-20201030-000009,210,104,2020-10-30,2020-11-01,2020-12-01,111.0,0.0,9.71,0.0,120.71,0.0875,USD,ApplePay,,0,,2
210-20201112-000010,210,107,2020-11-12,2020-11-13,2020-12-13,188.5,0.0,16.49,0.0,204.99,0.0875,USD,Cash,,0,,3
210-20201120-000011,210,107,2020-11-20,2020-11-23,2020-12-23,47.5,0.0,4.16,5.0,56.66,0.0875,USD,Cash,,0,,3
210-20201123-000012,210,107,2020-11-23,2020-11-23,2020-12-23,49.0,14.7,3.0,5.0,42.3,0.0875,USD,Card,P-US-20201123-BLACK,0,,1
210-20201204-000013,210,106,2020-12-04,2020-12-07,2021-01-06,77.0,0.0,6.74,0.0,83.74,0.0875,USD,PayPal,,0,,1
210-20210129-000014,210,105,2021-01-29,2021-01-30,2021-03-01,102.0,0.0,8.92,0.0,110.92,0.0875,USD,Card,,0,,1
210-20210129-000015,210,105,2021-01-29,2021-01-29,2021-02-28,77.0,0.0,6.74,0.0,83.74,0.0875,USD,Card,,0,,2
210-20210130-000016,210,103,2021-01-30,2021-02-02,2021-03-04,175.0,0.0,15.31,0.0,190.31,0.0875,USD,Card,,0,,4
210-20210204-000017,210,103,2021-02-04,2021-02-06,2021-03-08,290.5,0.0,25.42,0.0,315.92,0.0875,USD,Card,,0,,3
210-20210310-000018,210,104,2021-03-10,2021-03-11,2021-04-10,50.0,0.0,4.38,0.0,54.38,0.0875,USD,Card,,0,,1
210-20210313-000019,210,106,2021-03-13,2021-03-16,2021-04-15,9.5,0.0,0.83,5.0,15.33,0.0875,USD,ApplePay,,0,,1
210-20210327-000020,210,107,2021-03-27,2021-03-28,2021-04-27,297.0,37.96,22.67,0.0,281.71,0.0875,USD,Card,P-US-20210319-SPRING,0,,3
210-20210506-000021,210,102,2021-05-06,2021-05-06,2021-06-05,66.0,0.0,5.77,0.0,71.77,0.0875,USD,Card,,0,,1
210-20211010-000022,210,104,2021-10-10,2021-10-12,2021-11-11,262.5,0.0,22.97,0.0,285.47,0.0875,USD,Card,,0,,2
210-20211029-000023,210,107,2021-10-29,2021-10-31,2021-11-30,21.5,0.0,1.88,5.0,28.38,0.0875,USD,Cash,,0,,1
210-20211031-000024,210,106,2021-10-31,2021-11-03,2021-12-03,91.0,0.0,7.96,0.0,98.96,0.0875,USD,PayPal,,0,,2
210-20211121-000025,210,101,2021-11-21,2021-11-22,2021-12-22,88.0,0.0,7.7,0.0,95.7,0.0875,USD,Card,,0,,3
210-20211218-000026,210,107,2021-12-18,2021-12-20,2022-01-19,64.5,0.0,5.64,0.0,70.14,0.0875,USD,Card,,0,,1
210-20211231-000027,210,101,2021-12-31,2022-01-03,2022-02-02,100.5,20.1,7.04,0.0,87.44,0.0875,USD,Cash,P-US-20211226-BOXING,0,,2
210-20220103-000028,210,107,2022-01-03,2022-01-06,2022-02-05,96.5,0.0,8.44,0.0,104.94,0.0875,USD,Card,,0,,2
210-20220109-000029,210,101,2022-01-09,2022-01-09,2022-02-08,9.5,0.0,0.83,5.0,15.33,0.0875,USD,Card,,0,,1
210-20220110-000030,210,107,2022-01-10,2022-01-13,2022-02-12,33.0,0.0,2.89,5.0,40.89,0.0875,USD,Card,,0,,1
210-20220312-000031,210,107,2022-03-12,2022-03-15,2022-04-14,801.0,0.0,70.09,0.0,871.09,0.0875,USD,Card,,0,,3
210-20220328-000032,210,103,2022-03-28,2022-03-31,2022-04-30,70.0,10.15,5.24,0.0,65.09,0.0875,USD,Card,P-US-20220314-SPRING,0,,1
210-20220421-000033,210,107,2022-04-21,2022-04-22,2022-05-22,16.5,0.0,1.44,5.0,22.94,0.0875,USD,Card,,0,,1
210-20220424-000034,210,107,2022-04-24,2022-04-24,2022-05-24,10.0,0.0,0.88,5.0,15.88,0.0875,USD,ApplePay,,0,,1
210-20220429-000035,210,104,2022-04-29,2022-05-01,2022-05-31,133.0,0.0,11.64,0.0,144.64,0.0875,USD,Card,,0,,1
210-20220712-000036,210,107,2022-07-12,2022-07-13,2022-08-12,266.0,0.0,23.27,0.0,289.27,0.0875,USD,Cash,,0,,4
210-20220806-000037,210,106,2022-08-06,2022-08-06,2022-09-05,95.5,0.0,8.36,0.0,103.86,0.0875,USD,Card,,0,,2
210-20220808-000038,210,103,2022-08-08,2022-08-08,2022-09-07,29.0,0.0,2.54,5.0,36.54,0.0875,USD,ApplePay,,0,,2
210-20221004-000039,210,106,2022-10-04,2022-10-07,2022-11-06,138.0,0.0,12.07,0.0,150.07,0.0875,USD,PayPal,,0,,1
210-20221025-000040,210,108,2022-10-25,2022-10-28,2022-11-27,52.0,0.0,4.55,0.0,56.55,0.0875,USD,Card,,0,,2
210-20221031-000041,210,105,2022-10-31,2022-11-03,2022-12-03,259.0,0.0,22.66,0.0,281.66,0.0875,USD,PayPal,,0,,4
210-20221107-000042,210,105,2022-11-07,2022-11-10,2022-12-10,19.0,0.0,1.66,5.0,25.66,0.0875,USD,Card,,0,,1
210-20221121-000043,210,106,2022-11-21,2022-11-24,2022-12-24,41.0,0.0,3.59,5.0,49.59,0.0875,USD,Card,,0,,2
210-20221127-000044,210,102,2022-11-27,2022-11-29,2022-12-29,641.5,192.45,39.29,0.0,488.34,0.0875,USD,Card,P-US-20221123-BLACK,0,,4
210-20221206-000045,210,104,2022-12-06,2022-12-09,2023-01-08,135.0,0.0,11.81,0.0,146.81,0.0875,USD,PayPal,,0,,1
210-20221222-000046,210,105,2022-12-22,2022-12-22,2023-01-21,10.5,0.0,0.92,5.0,16.42,0.0875,USD,ApplePay,,0,,1
210-20230116-000047,210,104,2023-01-16,2023-01-17,2023-02-16,18.0,5.11,1.13,5.0,19.02,0.0875,USD,PayPal,P-US-20230113-ENDOF,0,,1
210-20230126-000048,210,106,2023-01-26,2023-01-27,2023-02-26,746.0,0.0,65.27,0.0,811.27,0.0875,USD,Card,,0,,2
210-20230128-000049,210,106,2023-01-28,2023-01-29,2023-02-28,41.0,0.0,3.59,5.0,49.59,0.0875,USD,Card,,0,,1
210-20230205-000050,210,103,2023-02-05,2023-02-05,2023-03-07,21.0,0.0,1.84,5.0,27.84,0.0875,USD,Card,,0,,1
210-20230308-000051,210,104,2023-03-08,2023-03-09,2023-04-08,78.0,0.0,6.82,0.0,84.82,0.0875,USD,Card,,0,,2
210-20230318-000052,210,105,2023-03-18,2023-03-20,2023-04-19,34.0,0.0,2.97,5.0,41.97,0.0875,USD,ApplePay,,0,,1
210-20230402-000053,210,106,2023-04-02,2023-04-05,2023-05-05,34.5,5.75,2.52,5.0,36.27,0.0875,USD,Card,P-US-20230321-SPRING,0,,2
210-20230501-000054,210,104,2023-05-01,2023-05-04,2023-06-03,19.0,0.0,1.66,5.0,25.66,0.0875,USD,Card,,0,,1
210-20230510-000055,210,102,2023-05-10,2023-05-12,2023-06-11,57.0,0.0,4.99,0.0,61.99,0.0875,USD,Card,,0,,1
210-20230519-000056,210,103,2023-05-19,2023-05-20,2023-06-19,801.0,0.0,70.09,0.0,871.09,0.0875,USD,ApplePay,,0,,2
210-20230603-000057,210,104,2023-06-03,2023-06-06,2023-07-06,300.0,0.0,26.25,0.0,326.25,0.0875,USD,Cash,,0,,2
210-20230610-000058,210,105,2023-06-10,2023-06-10,2023-07-10,18.0,3.47,1.27,5.0,20.8,0.0875,USD,Card,P-US-20230606-SUMMER,0,,1
210-20230613-000059,210,102,2023-06-13,2023-06-13,2023-07-13,10.0,1.93,0.71,5.0,13.78,0.0875,USD,Card,P-US-20230606-SUMMER,0,,1
210-20230626-000060,210,105,2023-06-26,2023-06-26,2023-07-26,74.0,0.0,6.47,0.0,80.47,0.0875,USD,Cash,,0,,2
210-20230702-000061,210,108,2023-07-02,2023-07-04,2023-08-03,88.0,0.0,7.7,0.0,95.7,0.0875,USD,ApplePay,,0,,2
210-20230811-000062,210,101,2023-08-11,2023-08-12,2023-09-11,536.0,0.0,46.9,0.0,582.9,0.0875,USD,Card,,0,,1
210-20230825-000063,210,101,2023-08-25,2023-08-25,2023-09-24,290.5,0.0,25.42,0.0,315.92,0.0875,USD,ApplePay,,0,,3
210-20230831-000064,210,103,2023-08-31,2023-09-02,2023-10-02,57.0,0.0,4.99,0.0,61.99,0.0875,USD,Card,,0,,2
210-20230901-000065,210,104,2023-09-01,2023-09-01,2023-10-01,35.5,0.0,3.11,5.0,43.61,0.0875,USD,Card,,0,,2
210-20230905-R000065,210,104,2023-09-05,2023-09-05,2023-09-05,-25.0,0.0,-2.19,-5.0,-32.19,0.0875,USD,Card,,1,210-20230901-000065,1
210-20230919-000066,210,107,2023-09-19,2023-09-21,2023-10-21,538.0,0.0,47.07,0.0,585.07,0.0875,USD,Card,,0,,1
210-20230923-000067,210,103,2023-09-23,2023-09-24,2023-10-24,629.5,0.0,55.08,0.0,684.58,0.0875,USD,Card,,0,,4
210-20231007-000068,210,103,2023-10-07,2023-10-07,2023-11-06,149.5,0.0,13.08,0.0,162.58,0.0875,USD,Card,,0,,2
210-20231029-000069,210,107,2023-10-29,2023-10-31,2023-11-30,96.5,0.0,8.44,0.0,104.94,0.0875,USD,Card,,0,,2
210-20231104-000070,210,101,2023-11-04,2023-11-05,2023-12-05,139.0,0.0,12.16,0.0,151.16,0.0875,USD,Card,,0,,1
210-20231117-000071,210,106,2023-11-17,2023-11-19,2023-12-19,174.0,0.0,15.22,0.0,189.22,0.0875,USD,Card,,0,,4
210-20231120-000072,210,101,2023-11-20,2023-11-21,2023-12-21,245.5,0.0,21.48,0.0,266.98,0.0875,USD,Card,,0,,2
210-20231121-000073,210,103,2023-11-21,2023-11-22,2023-12-22,81.0,0.0,7.09,0.0,88.09,0.0875,USD,Card,,0,,1
210-20231129-000074,210,103,2023-11-29,2023-12-02,2024-01-01,76.5,22.95,4.69,0.0,58.24,0.0875,USD,ApplePay,P-US-20231123-BLACK,0,,3
210-20231207-000075,210,101,2023-12-07,2023-12-07,2024-01-06,926.5,0.0,81.07,0.0,1007.57,0.0875,USD,Card,,0,,5
210-20231209-000076,210,105,2023-12-09,2023-12-11,2024-01-10,208.5,0.0,18.24,0.0,226.74,0.0875,USD,PayPal,,0,,1
210-20231211-000077,210,106,2023-12-11,2023-12-14,2024-01-13,815.5,0.0,71.36,0.0,886.86,0.0875,USD,ApplePay,,0,,2
210-20231216-000078,210,102,2023-12-16,2023-12-17,2024-01-16,36.0,0.0,3.15,5.0,44.15,0.0875,USD,Card,,0,,2
210-20231220-000079,210,102,2023-12-20,2023-12-20,2024-01-19,802.0,0.0,70.17,0.0,872.17,0.0875,USD,Card,,0,,3
210-20240124-000080,210,103,2024-01-24,2024-01-26,2024-02-25,75.0,16.11,5.15,0.0,64.04,0.0875,USD,Cash,P-US-20240121-ENDOF,0,,1
210-20240204-000081,210,107,2024-02-04,2024-02-05,2024-03-06,105.0,0.0,9.19,0.0,114.19,0.0875,USD,Card,,0,,2
210-20240214-000082,210,103,2024-02-14,2024-02-16,2024-03-17,74.0,0.0,6.47,0.0,80.47,0.0875,USD,Card,,0,,1
210-20240301-000083,210,104,2024-03-01,2024-03-03,2024-04-02,84.0,0.0,7.35,0.0,91.35,0.0875,USD,Transfer,,0,,1
210-20240307-000084,210,106,2024-03-07,2024-03-09,2024-04-08,580.5,0.0,50.79,0.0,631.29,0.0875,USD,Card,,0,,2
210-20240307-000085,210,106,2024-03-07,2024-03-09,2024-04-08,10.0,0.0,0.88,5.0,15.88,0.0875,USD,COD,,0,,1
210-20240315-000086,210,104,2024-03-15,2024-03-18,2024-04-17,70.0,9.18,5.32,0.0,66.14,0.0875,USD,Cash,P-US-20240314-SPRING,0,,1
210-20240320-000087,210,108,2024-03-20,2024-03-23,2024-04-22,173.5,22.76,13.19,0.0,163.93,0.0875,USD,Card,P-US-20240314-SPRING,0,,3
210-20240326-000088,210,102,2024-03-26,2024-03-26,2024-04-25,173.5,22.77,13.19,0.0,163.92,0.0875,USD,Card,P-US-20240314-SPRING,0,,3
210-20240418-000089,210,102,2024-04-18,2024-04-19,2024-05-19,259.0,0.0,22.66,0.0,281.66,0.0875,USD,Card,,0,,4
211-20191028-000001,211,106,2019-10-28,2019-10-29,2019-11-28,969.5,0.0,84.83,0.0,1054.33,0.0875,USD,Card,,0,,2
211-20191122-000002,211,107,2019-11-22,2019-11-22,2019-12-22,77.5,0.0,6.78,0.0,84.28,0.0875,USD,PayPal,,0,,1
211-20200225-000003,211,104,2020-02-25,2020-02-26,2020-03-27,52.0,0.0,4.55,0.0,56.55,0.0875,USD,PayPal,,0,,2
211-20200315-000004,211,103,2020-03-15,2020-03-17,2020-04-16,70.0,1.17,6.02,0.0,74.85,0.0875,USD,PayPal,P-US-20200313-SPRING,0,,2
211-20200319-000005,211,106,2020-03-19,2020-03-21,2020-04-20,235.0,1.24,20.45,0.0,254.21,0.0875,USD,PayPal,P-US-20200313-SPRING,0,,2
211-20200613-000006,211,103,2020-06-13,2020-06-14,2020-07-14,123.0,0.0,10.76,0.0,133.76,0.0875,USD,Cash,,0,,2
211-20200619-000007,211,103,2020-06-19,2020-06-21,2020-07-21,43.0,8.51,3.02,5.0,42.51,0.0875,USD,Cash,P-US-20200614-SUMMER,0,,1
211-20200626-000008,211,102,2020-06-26,2020-06-27,2020-07-27,32.5,6.44,2.28,5.0,33.34,0.0875,USD,Card,P-US-20200614-SUMMER,0,,1
211-20200716-000009,211,101,2020-07-16,2020-07-16,2020-08-15,66.5,0.0,5.82,0.0,72.32,0.0875,USD,Card,,0,,1
211-20200904-000010,211,107,2020-09-04,2020-09-06,2020-10-06,23.0,2.24,1.82,5.0,27.58,0.0875,USD,Card,P-US-20200902-BACKT,0,,1
211-20200920-000011,211,107,2020-09-20,2020-09-23,2020-10-23,43.0,0.0,3.76,5.0,51.76,0.0875,USD,PayPal,,0,,1
211-20201104-000012,211,107,2020-11-04,2020-11-04,2020-12-04,781.5,0.0,68.38,0.0,849.88,0.0875,USD,COD,,0,,2
211-20201128-000013,211,106,2020-11-28,2020-12-01,2020-12-31,21.5,6.45,1.32,5.0,21.37,0.0875,USD,Card,P-US-20201123-BLACK,0,,1
211-20201203-000014,211,107,2020-12-03,2020-12-03,2021-01-02,27.0,0.0,2.36,5.0,34.36,0.0875,USD,Cash,,0,,1
211-20201206-000015,211,103,2020-12-06,2020-12-07,2021-01-06,34.5,0.0,3.02,5.0,42.52,0.0875,USD,ApplePay,,0,,1
211-20201219-000016,211,104,2020-12-19,2020-12-21,2021-01-20,38.5,0.0,3.37,5.0,46.87,0.0875,USD,Card,,0,,1
211-20210416-000017,211,104,2021-04-16,2021-04-19,2021-05-19,217.5,0.0,19.03,0.0,236.53,0.0875,USD,Card,,0,,1
211-20210429-000018,211,101,2021-04-29,2021-05-01,2021-05-31,275.5,0.0,24.11,0.0,299.61,0.0875,USD,Cash,,0,,3
211-20210509-000019,211,105,2021-05-09,2021-05-10,2021-06-09,802.5,0.0,70.22,0.0,872.72,0.0875,USD,Card,,0,,3
211-20210610-000020,211,102,2021-06-10,2021-06-11,2021-07-11,72.0,0.0,6.3,0.0,78.3,0.0875,USD,Cash,,0,,1
211-20210827-000021,211,103,2021-08-27,2021-08-28,2021-09-27,81.5,0.0,7.13,0.0,88.63,0.0875,USD,Card,,0,,2
211-20211018-000022,211,103,2021-10-18,2021-10-19,2021-11-18,105.0,0.0,9.19,0.0,114.19,0.0875,USD,Card,,0,,2
211-20211128-000023,211,105,2021-11-28,2021-12-01,2021-12-31,141.0,42.3,8.64,0.0,107.34,0.0875,USD,PayPal,P-US-20211123-BLACK,0,,1
211-20211130-000024,211,108,2021-11-30,2021-12-01,2021-12-31,18.5,5.55,1.13,5.0,19.08,0.0875,USD,COD,P-US-20211123-BLACK,0,,1
211-20211211-000025,211,106,2021-12-11,2021-12-14,2022-01-13,87.0,0.0,7.61,0.0,94.61,0.0875,USD,Card,,0,,2
211-20211231-R000025,211,106,2021-12-31,2021-12-31,2021-12-31,-87.0,0.0,-7.61,-0.0,-94.61,0.0875,USD,Card,,1,211-20211211-000025,2
211-20211213-000026,211,102,2021-12-13,2021-12-13,2022-01-12,64.0,0.0,5.6,0.0,69.6,0.0875,USD,Cash,,0,,3
211-20211217-000027,211,101,2021-12-17,2021-12-17,2022-01-16,104.0,0.0,9.1,0.0,113.1,0.0875,USD,ApplePay,,0,,2
211-20211222-000028,211,108,2021-12-22,2021-12-24,2022-01-23,939.0,0.0,82.16,0.0,1021.16,0.0875,USD,Cash,,0,,3
211-20220121-000029,211,105,2022-01-21,2022-01-22,2022-02-21,9.0,1.93,0.62,5.0,12.69,0.0875,USD,Cash,P-US-20220119-ENDOF,0,,1
211-20220304-000030,211,103,2022-03-04,2022-03-04,2022-04-03,834.0,0.0,72.97,0.0,906.97,0.0875,USD,Cash,,0,,3
211-20220409-000031,211,106,2022-04-09,2022-04-12,2022-05-12,309.5,0.0,27.08,0.0,336.58,0.0875,USD,Cash,,0,,2
211-20220505-000032,211,106,2022-05-05,2022-05-07,2022-06-06,803.0,0.0,70.26,0.0,873.26,0.0875,USD,Card,,0,,2
211-20220511-000033,211,107,2022-05-11,2022-05-11,2022-06-10,66.0,0.0,5.77,0.0,71.77,0.0875,USD,Cash,,0,,1
211-20220629-000034,211,106,2022-06-29,2022-06-30,2022-07-30,10.0,0.0,0.88,5.0,15.88,0.0875,USD,Card,,0,,1
211-20220713-000035,211,101,2022-07-13,2022-07-16,2022-08-15,48.0,0.0,4.2,5.0,57.2,0.0875,USD,Transfer,,0,,1
211-20220721-000036,211,108,2022-07-21,2022-07-21,2022-08-20,218.5,0.0,19.12,0.0,237.62,0.0875,USD,Card,,0,,2
211-20221022-000037,211,101,2022-10-22,2022-10-24,2022-11-23,20.0,0.0,1.75,5.0,26.75,0.0875,USD,COD,,0,,2
211-20221104-000038,211,101,2022-11-04,2022-11-06,2022-12-06,404.5,0.0,35.39,0.0,439.89,0.0875,USD,Transfer,,0,,5
